id,name,price,desc
2601,phfqe_2601,8391.83,"Item & <2601> ""phfqe_2601"" 'ok'"
2602,ttwou_2602,238.05,"Item & <2602> ""ttwou_2602"" 'ok'"
2603,duavm_2603,1461.47,"Item & <2603> ""duavm_2603"" 'ok'"
2604,ynuho_2604,7547.87,"Item & <2604> ""ynuho_2604"" 'ok'"
2605,bfmqf_2605,3937.00,"Item & <2605> ""bfmqf_2605"" 'ok'"
2606,fyqnx_2606,9190.42,"Item & <2606> ""fyqnx_2606"" 'ok'"
2607,yntft_2607,1454.35,"Item & <2607> ""yntft_2607"" 'ok'"
2608,ibrvi_2608,4913.45,"Item & <2608> ""ibrvi_2608"" 'ok'"
2609,rqkjr_2609,9470.44,"Item & <2609> ""rqkjr_2609"" 'ok'"
2610,evquj_2610,9132.23,"Item & <2610> ""evquj_2610"" 'ok'"
2611,xbfxp_2611,749.84,"Item & <2611> ""xbfxp_2611"" 'ok'"
2612,tshcu_2612,2800.16,"Item & <2612> ""tshcu_2612"" 'ok'"
2613,npuml_2613,7865.79,"Item & <2613> ""npuml_2613"" 'ok'"
2614,hlglj_2614,851.68,"Item & <2614> ""hlglj_2614"" 'ok'"
2615,owntr_2615,612.83,"Item & <2615> ""owntr_2615"" 'ok'"
2616,gcgxv_2616,4714.44,"Item & <2616> ""gcgxv_2616"" 'ok'"
2617,qkivj_2617,2636.83,"Item & <2617> ""qkivj_2617"" 'ok'"
2618,syugk_2618,5506.03,"Item & <2618> ""syugk_2618"" 'ok'"
2619,kolwd_2619,3676.55,"Item & <2619> ""kolwd_2619"" 'ok'"
2620,xxigt_2620,5312.87,"Item & <2620> ""xxigt_2620"" 'ok'"
2621,jwpel_2621,1803.84,"Item & <2621> ""jwpel_2621"" 'ok'"
2622,owmpe_2622,3538.83,"Item & <2622> ""owmpe_2622"" 'ok'"
2623,vjfvj_2623,5430.35,"Item & <2623> ""vjfvj_2623"" 'ok'"
2624,dmarl_2624,600.88,"Item & <2624> ""dmarl_2624"" 'ok'"
2625,peopg_2625,7737.99,"Item & <2625> ""peopg_2625"" 'ok'"
2626,dzeit_2626,2038.79,"Item & <2626> ""dzeit_2626"" 'ok'"
2627,abqtb_2627,9448.21,"Item & <2627> ""abqtb_2627"" 'ok'"
2628,fccka_2628,4295.86,"Item & <2628> ""fccka_2628"" 'ok'"
2629,coslh_2629,293.15,"Item & <2629> ""coslh_2629"" 'ok'"
2630,bptnx_2630,391.30,"Item & <2630> ""bptnx_2630"" 'ok'"
2631,creqj_2631,4366.79,"Item & <2631> ""creqj_2631"" 'ok'"
2632,uyenq_2632,8052.82,"Item & <2632> ""uyenq_2632"" 'ok'"
2633,qbija_2633,3456.18,"Item & <2633> ""qbija_2633"" 'ok'"
2634,yimls_2634,4896.23,"Item & <2634> ""yimls_2634"" 'ok'"
2635,ojytm_2635,6101.79,"Item & <2635> ""ojytm_2635"" 'ok'"
2636,bmyyw_2636,5417.72,"Item & <2636> ""bmyyw_2636"" 'ok'"
2637,jhnrr_2637,6128.44,"Item & <2637> ""jhnrr_2637"" 'ok'"
2638,fidsw_2638,2490.51,"Item & <2638> ""fidsw_2638"" 'ok'"
2639,lctta_2639,7554.88,"Item & <2639> ""lctta_2639"" 'ok'"
2640,ngghl_2640,3988.69,"Item & <2640> ""ngghl_2640"" 'ok'"
2641,fwqhu_2641,7549.04,"Item & <2641> ""fwqhu_2641"" 'ok'"
2642,bbiek_2642,3284.24,"Item & <2642> ""bbiek_2642"" 'ok'"
2643,zojbq_2643,5720.70,"Item & <2643> ""zojbq_2643"" 'ok'"
2644,npdes_2644,8346.99,"Item & <2644> ""npdes_2644"" 'ok'"
2645,dithz_2645,1804.61,"Item & <2645> ""dithz_2645"" 'ok'"
2646,atryk_2646,6809.26,"Item & <2646> ""atryk_2646"" 'ok'"
2647,jlion_2647,5162.27,"Item & <2647> ""jlion_2647"" 'ok'"
2648,hrilt_2648,8626.85,"Item & <2648> ""hrilt_2648"" 'ok'"
2649,gvfaw_2649,103.65,"Item & <2649> ""gvfaw_2649"" 'ok'"
2650,bzizn_2650,9596.55,"Item & <2650> ""bzizn_2650"" 'ok'"
2651,odoez_2651,8754.06,"Item & <2651> ""odoez_2651"" 'ok'"
2652,iwvbw_2652,4919.85,"Item & <2652> ""iwvbw_2652"" 'ok'"
2653,ummdu_2653,770.84,"Item & <2653> ""ummdu_2653"" 'ok'"
2654,zjfys_2654,4880.67,"Item & <2654> ""zjfys_2654"" 'ok'"
2655,sahwo_2655,3461.72,"Item & <2655> ""sahwo_2655"" 'ok'"
2656,nocjj_2656,3671.69,"Item & <2656> ""nocjj_2656"" 'ok'"
2657,kgvrb_2657,4227.35,"Item & <2657> ""kgvrb_2657"" 'ok'"
2658,hfaje_2658,5519.05,"Item & <2658> ""hfaje_2658"" 'ok'"
2659,zviqm_2659,3321.37,"Item & <2659> ""zviqm_2659"" 'ok'"
2660,gnlwx_2660,5529.57,"Item & <2660> ""gnlwx_2660"" 'ok'"
2661,kncpm_2661,5913.79,"Item & <2661> ""kncpm_2661"" 'ok'"
2662,lpopg_2662,6257.90,"Item & <2662> ""lpopg_2662"" 'ok'"
2663,hwgjc_2663,7497.64,"Item & <2663> ""hwgjc_2663"" 'ok'"
2664,vsscx_2664,2341.00,"Item & <2664> ""vsscx_2664"" 'ok'"
2665,rwchm_2665,2982.90,"Item & <2665> ""rwchm_2665"" 'ok'"
2666,rchob_2666,2143.43,"Item & <2666> ""rchob_2666"" 'ok'"
2667,jrmbo_2667,3326.43,"Item & <2667> ""jrmbo_2667"" 'ok'"
2668,prdqv_2668,5844.57,"Item & <2668> ""prdqv_2668"" 'ok'"
2669,cpuim_2669,8144.57,"Item & <2669> ""cpuim_2669"" 'ok'"
2670,amghj_2670,9090.50,"Item & <2670> ""amghj_2670"" 'ok'"
2671,kwdbl_2671,9747.10,"Item & <2671> ""kwdbl_2671"" 'ok'"
2672,wjpmw_2672,9523.50,"Item & <2672> ""wjpmw_2672"" 'ok'"
2673,etmyl_2673,9801.53,"Item & <2673> ""etmyl_2673"" 'ok'"
2674,tkccv_2674,705.07,"Item & <2674> ""tkccv_2674"" 'ok'"
2675,uhbao_2675,3731.06,"Item & <2675> ""uhbao_2675"" 'ok'"
2676,rcfyz_2676,5456.19,"Item & <2676> ""rcfyz_2676"" 'ok'"
2677,httgf_2677,5561.72,"Item & <2677> ""httgf_2677"" 'ok'"
2678,bnllf_2678,8616.97,"Item & <2678> ""bnllf_2678"" 'ok'"
2679,qqogu_2679,6888.69,"Item & <2679> ""qqogu_2679"" 'ok'"
2680,oiwop_2680,6271.90,"Item & <2680> ""oiwop_2680"" 'ok'"
2681,kytcy_2681,3247.69,"Item & <2681> ""kytcy_2681"" 'ok'"
2682,asabx_2682,6730.47,"Item & <2682> ""asabx_2682"" 'ok'"
2683,jwamw_2683,4956.82,"Item & <2683> ""jwamw_2683"" 'ok'"
2684,blsvk_2684,7130.18,"Item & <2684> ""blsvk_2684"" 'ok'"
2685,hkupe_2685,4161.51,"Item & <2685> ""hkupe_2685"" 'ok'"
2686,njfnb_2686,969.97,"Item & <2686> ""njfnb_2686"" 'ok'"
2687,fwirb_2687,4953.58,"Item & <2687> ""fwirb_2687"" 'ok'"
2688,sovdw_2688,4180.43,"Item & <2688> ""sovdw_2688"" 'ok'"
2689,chqav_2689,7131.55,"Item & <2689> ""chqav_2689"" 'ok'"
2690,uyaae_2690,5238.13,"Item & <2690> ""uyaae_2690"" 'ok'"
2691,zwsay_2691,8596.53,"Item & <2691> ""zwsay_2691"" 'ok'"
2692,untsp_2692,3050.83,"Item & <2692> ""untsp_2692"" 'ok'"
2693,oymnl_2693,9634.44,"Item & <2693> ""oymnl_2693"" 'ok'"
2694,xtipz_2694,273.17,"Item & <2694> ""xtipz_2694"" 'ok'"
2695,iuqpx_2695,10.08,"Item & <2695> ""iuqpx_2695"" 'ok'"
2696,vlpol_2696,8359.20,"Item & <2696> ""vlpol_2696"" 'ok'"
2697,ucyim_2697,7914.82,"Item & <2697> ""ucyim_2697"" 'ok'"
2698,cetkz_2698,5984.40,"Item & <2698> ""cetkz_2698"" 'ok'"
2699,wsvyt_2699,4640.09,"Item & <2699> ""wsvyt_2699"" 'ok'"
2700,cdehz_2700,9023.12,"Item & <2700> ""cdehz_2700"" 'ok'"
2701,funqo_2701,9029.94,"Item & <2701> ""funqo_2701"" 'ok'"
2702,ydgee_2702,121.70,"Item & <2702> ""ydgee_2702"" 'ok'"
2703,hjsro_2703,5701.93,"Item & <2703> ""hjsro_2703"" 'ok'"
2704,gckjj_2704,6715.95,"Item & <2704> ""gckjj_2704"" 'ok'"
2705,umiix_2705,9143.77,"Item & <2705> ""umiix_2705"" 'ok'"
2706,uxtdf_2706,7218.83,"Item & <2706> ""uxtdf_2706"" 'ok'"
2707,rzoui_2707,1719.15,"Item & <2707> ""rzoui_2707"" 'ok'"
2708,lryvz_2708,6954.17,"Item & <2708> ""lryvz_2708"" 'ok'"
2709,iyjyg_2709,5088.35,"Item & <2709> ""iyjyg_2709"" 'ok'"
2710,ysfdm_2710,6527.10,"Item & <2710> ""ysfdm_2710"" 'ok'"
2711,azexw_2711,2519.70,"Item & <2711> ""azexw_2711"" 'ok'"
2712,rljmw_2712,1709.23,"Item & <2712> ""rljmw_2712"" 'ok'"
2713,ulnrv_2713,6999.36,"Item & <2713> ""ulnrv_2713"" 'ok'"
2714,ybrkz_2714,2676.90,"Item & <2714> ""ybrkz_2714"" 'ok'"
2715,zhssp_2715,8380.73,"Item & <2715> ""zhssp_2715"" 'ok'"
2716,ktkwe_2716,8254.24,"Item & <2716> ""ktkwe_2716"" 'ok'"
2717,endmk_2717,9183.20,"Item & <2717> ""endmk_2717"" 'ok'"
2718,zvhww_2718,5245.87,"Item & <2718> ""zvhww_2718"" 'ok'"
2719,phkwi_2719,4319.50,"Item & <2719> ""phkwi_2719"" 'ok'"
2720,qccpd_2720,9475.80,"Item & <2720> ""qccpd_2720"" 'ok'"
2721,aschw_2721,8132.80,"Item & <2721> ""aschw_2721"" 'ok'"
2722,zaaur_2722,9966.64,"Item & <2722> ""zaaur_2722"" 'ok'"
2723,qpyuy_2723,5379.54,"Item & <2723> ""qpyuy_2723"" 'ok'"
2724,uxakn_2724,2508.17,"Item & <2724> ""uxakn_2724"" 'ok'"
2725,oyfmy_2725,5783.40,"Item & <2725> ""oyfmy_2725"" 'ok'"
2726,efowc_2726,8863.31,"Item & <2726> ""efowc_2726"" 'ok'"
2727,swfzs_2727,299.48,"Item & <2727> ""swfzs_2727"" 'ok'"
2728,ubxqe_2728,9317.92,"Item & <2728> ""ubxqe_2728"" 'ok'"
2729,yxbaa_2729,2091.08,"Item & <2729> ""yxbaa_2729"" 'ok'"
2730,jmipc_2730,8825.31,"Item & <2730> ""jmipc_2730"" 'ok'"
2731,iffyp_2731,5132.08,"Item & <2731> ""iffyp_2731"" 'ok'"
2732,yooby_2732,8887.58,"Item & <2732> ""yooby_2732"" 'ok'"
2733,adlyg_2733,6644.62,"Item & <2733> ""adlyg_2733"" 'ok'"
2734,adfdz_2734,3614.83,"Item & <2734> ""adfdz_2734"" 'ok'"
2735,jtoqs_2735,9542.31,"Item & <2735> ""jtoqs_2735"" 'ok'"
2736,edupw_2736,7050.88,"Item & <2736> ""edupw_2736"" 'ok'"
2737,zucsy_2737,7704.76,"Item & <2737> ""zucsy_2737"" 'ok'"
2738,xhvcy_2738,8016.12,"Item & <2738> ""xhvcy_2738"" 'ok'"
2739,ofybz_2739,9871.05,"Item & <2739> ""ofybz_2739"" 'ok'"
2740,sstnt_2740,8376.79,"Item & <2740> ""sstnt_2740"" 'ok'"
2741,gknij_2741,4104.47,"Item & <2741> ""gknij_2741"" 'ok'"
2742,nadpg_2742,3554.62,"Item & <2742> ""nadpg_2742"" 'ok'"
2743,qntog_2743,4419.61,"Item & <2743> ""qntog_2743"" 'ok'"
2744,mcgoh_2744,2681.95,"Item & <2744> ""mcgoh_2744"" 'ok'"
2745,inqet_2745,3711.39,"Item & <2745> ""inqet_2745"" 'ok'"
2746,susxw_2746,1868.07,"Item & <2746> ""susxw_2746"" 'ok'"
2747,httvu_2747,6289.16,"Item & <2747> ""httvu_2747"" 'ok'"
2748,qaqwp_2748,9371.19,"Item & <2748> ""qaqwp_2748"" 'ok'"
2749,fzbrg_2749,8429.73,"Item & <2749> ""fzbrg_2749"" 'ok'"
2750,xmput_2750,37.35,"Item & <2750> ""xmput_2750"" 'ok'"
2751,qjpvm_2751,656.55,"Item & <2751> ""qjpvm_2751"" 'ok'"
2752,enmgo_2752,4380.35,"Item & <2752> ""enmgo_2752"" 'ok'"
2753,lxsni_2753,8103.54,"Item & <2753> ""lxsni_2753"" 'ok'"
2754,sjfqy_2754,6097.81,"Item & <2754> ""sjfqy_2754"" 'ok'"
2755,strgk_2755,3501.30,"Item & <2755> ""strgk_2755"" 'ok'"
2756,wcnho_2756,1393.96,"Item & <2756> ""wcnho_2756"" 'ok'"
2757,gjezl_2757,2113.32,"Item & <2757> ""gjezl_2757"" 'ok'"
2758,fgdog_2758,5620.69,"Item & <2758> ""fgdog_2758"" 'ok'"
2759,nbamt_2759,5505.13,"Item & <2759> ""nbamt_2759"" 'ok'"
2760,ywkgf_2760,2554.73,"Item & <2760> ""ywkgf_2760"" 'ok'"
2761,bzjwc_2761,4883.72,"Item & <2761> ""bzjwc_2761"" 'ok'"
2762,mlwxi_2762,3330.46,"Item & <2762> ""mlwxi_2762"" 'ok'"
2763,yupan_2763,2432.11,"Item & <2763> ""yupan_2763"" 'ok'"
2764,mwjqd_2764,7875.08,"Item & <2764> ""mwjqd_2764"" 'ok'"
2765,kmszw_2765,7578.74,"Item & <2765> ""kmszw_2765"" 'ok'"
2766,zxdnf_2766,5439.71,"Item & <2766> ""zxdnf_2766"" 'ok'"
2767,bhdvl_2767,7505.55,"Item & <2767> ""bhdvl_2767"" 'ok'"
2768,xkprq_2768,4773.49,"Item & <2768> ""xkprq_2768"" 'ok'"
2769,qfqen_2769,3313.10,"Item & <2769> ""qfqen_2769"" 'ok'"
2770,rtcmx_2770,478.56,"Item & <2770> ""rtcmx_2770"" 'ok'"
2771,duihl_2771,936.59,"Item & <2771> ""duihl_2771"" 'ok'"
2772,fcwxo_2772,213.42,"Item & <2772> ""fcwxo_2772"" 'ok'"
2773,wzvdw_2773,7174.90,"Item & <2773> ""wzvdw_2773"" 'ok'"
2774,clknp_2774,9731.98,"Item & <2774> ""clknp_2774"" 'ok'"
2775,ibjei_2775,1013.45,"Item & <2775> ""ibjei_2775"" 'ok'"
2776,qhkxe_2776,2825.62,"Item & <2776> ""qhkxe_2776"" 'ok'"
2777,hsnjt_2777,6095.33,"Item & <2777> ""hsnjt_2777"" 'ok'"
2778,umbuh_2778,3486.90,"Item & <2778> ""umbuh_2778"" 'ok'"
2779,hhqet_2779,2384.91,"Item & <2779> ""hhqet_2779"" 'ok'"
2780,bjudh_2780,6694.44,"Item & <2780> ""bjudh_2780"" 'ok'"
2781,pudka_2781,1398.02,"Item & <2781> ""pudka_2781"" 'ok'"
2782,mwtqy_2782,5012.54,"Item & <2782> ""mwtqy_2782"" 'ok'"
2783,weqwm_2783,8737.13,"Item & <2783> ""weqwm_2783"" 'ok'"
2784,dfibi_2784,8460.10,"Item & <2784> ""dfibi_2784"" 'ok'"
2785,qaxzc_2785,3243.44,"Item & <2785> ""qaxzc_2785"" 'ok'"
2786,zclqv_2786,4362.51,"Item & <2786> ""zclqv_2786"" 'ok'"
2787,khxbu_2787,8295.41,"Item & <2787> ""khxbu_2787"" 'ok'"
2788,knxpg_2788,741.73,"Item & <2788> ""knxpg_2788"" 'ok'"
2789,hlici_2789,1498.60,"Item & <2789> ""hlici_2789"" 'ok'"
2790,afqcs_2790,8470.12,"Item & <2790> ""afqcs_2790"" 'ok'"
2791,ybkip_2791,5838.91,"Item & <2791> ""ybkip_2791"" 'ok'"
2792,wkmlr_2792,8708.11,"Item & <2792> ""wkmlr_2792"" 'ok'"
2793,mehfs_2793,232.85,"Item & <2793> ""mehfs_2793"" 'ok'"
2794,bdaeq_2794,5549.63,"Item & <2794> ""bdaeq_2794"" 'ok'"
2795,twfau_2795,7360.97,"Item & <2795> ""twfau_2795"" 'ok'"
2796,wefpb_2796,9518.43,"Item & <2796> ""wefpb_2796"" 'ok'"
2797,taoqv_2797,5844.26,"Item & <2797> ""taoqv_2797"" 'ok'"
2798,nwzqk_2798,5755.19,"Item & <2798> ""nwzqk_2798"" 'ok'"
2799,ujmrp_2799,8190.15,"Item & <2799> ""ujmrp_2799"" 'ok'"
2800,irgku_2800,5319.61,"Item & <2800> ""irgku_2800"" 'ok'"
2801,vuojy_2801,959.29,"Item & <2801> ""vuojy_2801"" 'ok'"
2802,hgtuh_2802,6534.66,"Item & <2802> ""hgtuh_2802"" 'ok'"
2803,ajrzb_2803,3689.07,"Item & <2803> ""ajrzb_2803"" 'ok'"
2804,ldbxr_2804,5081.02,"Item & <2804> ""ldbxr_2804"" 'ok'"
2805,liurd_2805,2826.79,"Item & <2805> ""liurd_2805"" 'ok'"
2806,nmwoj_2806,2565.29,"Item & <2806> ""nmwoj_2806"" 'ok'"
2807,xdvul_2807,8036.54,"Item & <2807> ""xdvul_2807"" 'ok'"
2808,ogutn_2808,7655.05,"Item & <2808> ""ogutn_2808"" 'ok'"
2809,wttwl_2809,6230.47,"Item & <2809> ""wttwl_2809"" 'ok'"
2810,zueng_2810,4205.87,"Item & <2810> ""zueng_2810"" 'ok'"
2811,xvhzy_2811,9878.53,"Item & <2811> ""xvhzy_2811"" 'ok'"
2812,lbpyy_2812,532.25,"Item & <2812> ""lbpyy_2812"" 'ok'"
2813,seffu_2813,2542.67,"Item & <2813> ""seffu_2813"" 'ok'"
2814,fczbb_2814,943.21,"Item & <2814> ""fczbb_2814"" 'ok'"
2815,dsgfp_2815,7926.43,"Item & <2815> ""dsgfp_2815"" 'ok'"
2816,dkcnh_2816,9579.56,"Item & <2816> ""dkcnh_2816"" 'ok'"
2817,wmhbp_2817,4469.68,"Item & <2817> ""wmhbp_2817"" 'ok'"
2818,lwqgg_2818,2724.94,"Item & <2818> ""lwqgg_2818"" 'ok'"
2819,pidia_2819,5971.84,"Item & <2819> ""pidia_2819"" 'ok'"
2820,quvng_2820,4676.00,"Item & <2820> ""quvng_2820"" 'ok'"
2821,lyrzu_2821,3192.15,"Item & <2821> ""lyrzu_2821"" 'ok'"
2822,pnnlq_2822,3560.74,"Item & <2822> ""pnnlq_2822"" 'ok'"
2823,rivua_2823,3499.43,"Item & <2823> ""rivua_2823"" 'ok'"
2824,dgprq_2824,887.91,"Item & <2824> ""dgprq_2824"" 'ok'"
2825,gzbry_2825,9234.91,"Item & <2825> ""gzbry_2825"" 'ok'"
2826,xlmtm_2826,2506.11,"Item & <2826> ""xlmtm_2826"" 'ok'"
2827,iysrl_2827,2180.25,"Item & <2827> ""iysrl_2827"" 'ok'"
2828,vcthm_2828,8132.36,"Item & <2828> ""vcthm_2828"" 'ok'"
2829,ymiap_2829,3221.17,"Item & <2829> ""ymiap_2829"" 'ok'"
2830,xkktj_2830,2322.69,"Item & <2830> ""xkktj_2830"" 'ok'"
2831,hkzrn_2831,5678.27,"Item & <2831> ""hkzrn_2831"" 'ok'"
2832,rdadi_2832,8415.32,"Item & <2832> ""rdadi_2832"" 'ok'"
2833,hlawf_2833,2562.23,"Item & <2833> ""hlawf_2833"" 'ok'"
2834,pzgux_2834,2349.51,"Item & <2834> ""pzgux_2834"" 'ok'"
2835,vftoq_2835,9910.17,"Item & <2835> ""vftoq_2835"" 'ok'"
2836,nzpmc_2836,38.59,"Item & <2836> ""nzpmc_2836"" 'ok'"
2837,ymwju_2837,8009.11,"Item & <2837> ""ymwju_2837"" 'ok'"
2838,nnoqp_2838,3183.72,"Item & <2838> ""nnoqp_2838"" 'ok'"
2839,qhatk_2839,1617.36,"Item & <2839> ""qhatk_2839"" 'ok'"
2840,bdtew_2840,516.49,"Item & <2840> ""bdtew_2840"" 'ok'"
2841,xoptj_2841,610.82,"Item & <2841> ""xoptj_2841"" 'ok'"
2842,bkefa_2842,8858.05,"Item & <2842> ""bkefa_2842"" 'ok'"
2843,flyre_2843,9621.47,"Item & <2843> ""flyre_2843"" 'ok'"
2844,fgrir_2844,9093.40,"Item & <2844> ""fgrir_2844"" 'ok'"
2845,huivi_2845,6068.85,"Item & <2845> ""huivi_2845"" 'ok'"
2846,gwyzo_2846,2720.00,"Item & <2846> ""gwyzo_2846"" 'ok'"
2847,qoqkp_2847,881.92,"Item & <2847> ""qoqkp_2847"" 'ok'"
2848,nihse_2848,214.27,"Item & <2848> ""nihse_2848"" 'ok'"
2849,wvvbm_2849,9059.83,"Item & <2849> ""wvvbm_2849"" 'ok'"
2850,leugt_2850,9512.83,"Item & <2850> ""leugt_2850"" 'ok'"
2851,zixej_2851,6951.74,"Item & <2851> ""zixej_2851"" 'ok'"
2852,oefaj_2852,5694.98,"Item & <2852> ""oefaj_2852"" 'ok'"
2853,oelas_2853,4012.53,"Item & <2853> ""oelas_2853"" 'ok'"
2854,qrfec_2854,9983.24,"Item & <2854> ""qrfec_2854"" 'ok'"
2855,kzbdn_2855,1964.07,"Item & <2855> ""kzbdn_2855"" 'ok'"
2856,dspoi_2856,1512.38,"Item & <2856> ""dspoi_2856"" 'ok'"
2857,zerho_2857,6217.48,"Item & <2857> ""zerho_2857"" 'ok'"
2858,ojqde_2858,411.97,"Item & <2858> ""ojqde_2858"" 'ok'"
2859,vchzx_2859,9861.58,"Item & <2859> ""vchzx_2859"" 'ok'"
2860,vgbpp_2860,3342.62,"Item & <2860> ""vgbpp_2860"" 'ok'"
2861,qnphc_2861,8542.83,"Item & <2861> ""qnphc_2861"" 'ok'"
2862,udewy_2862,8101.35,"Item & <2862> ""udewy_2862"" 'ok'"
2863,pzfcb_2863,3074.96,"Item & <2863> ""pzfcb_2863"" 'ok'"
2864,vjtwu_2864,2883.54,"Item & <2864> ""vjtwu_2864"" 'ok'"
2865,jffud_2865,9973.31,"Item & <2865> ""jffud_2865"" 'ok'"
2866,kkeiq_2866,6646.02,"Item & <2866> ""kkeiq_2866"" 'ok'"
2867,govdy_2867,2816.23,"Item & <2867> ""govdy_2867"" 'ok'"
2868,agzar_2868,3575.02,"Item & <2868> ""agzar_2868"" 'ok'"
2869,rafvq_2869,9073.34,"Item & <2869> ""rafvq_2869"" 'ok'"
2870,juphf_2870,897.08,"Item & <2870> ""juphf_2870"" 'ok'"
2871,xdgru_2871,2897.45,"Item & <2871> ""xdgru_2871"" 'ok'"
2872,mshly_2872,553.37,"Item & <2872> ""mshly_2872"" 'ok'"
2873,vxmfu_2873,5041.28,"Item & <2873> ""vxmfu_2873"" 'ok'"
2874,owugi_2874,4914.21,"Item & <2874> ""owugi_2874"" 'ok'"
2875,ljolt_2875,6224.28,"Item & <2875> ""ljolt_2875"" 'ok'"
2876,oqfld_2876,3657.15,"Item & <2876> ""oqfld_2876"" 'ok'"
2877,mvwps_2877,2430.17,"Item & <2877> ""mvwps_2877"" 'ok'"
2878,utedx_2878,5309.59,"Item & <2878> ""utedx_2878"" 'ok'"
2879,vsmne_2879,133.99,"Item & <2879> ""vsmne_2879"" 'ok'"
2880,xpkpl_2880,151.18,"Item & <2880> ""xpkpl_2880"" 'ok'"
2881,mesrc_2881,6013.09,"Item & <2881> ""mesrc_2881"" 'ok'"
2882,edtax_2882,5079.76,"Item & <2882> ""edtax_2882"" 'ok'"
2883,fpwkd_2883,9195.20,"Item & <2883> ""fpwkd_2883"" 'ok'"
2884,wtwaj_2884,6878.25,"Item & <2884> ""wtwaj_2884"" 'ok'"
2885,odojp_2885,6655.77,"Item & <2885> ""odojp_2885"" 'ok'"
2886,ofiei_2886,6977.45,"Item & <2886> ""ofiei_2886"" 'ok'"
2887,dvuwf_2887,8131.25,"Item & <2887> ""dvuwf_2887"" 'ok'"
2888,xnmfu_2888,6619.02,"Item & <2888> ""xnmfu_2888"" 'ok'"
2889,avlzd_2889,9205.45,"Item & <2889> ""avlzd_2889"" 'ok'"
2890,jhbkd_2890,6010.69,"Item & <2890> ""jhbkd_2890"" 'ok'"
2891,cfdpb_2891,4871.55,"Item & <2891> ""cfdpb_2891"" 'ok'"
2892,ycrld_2892,7506.13,"Item & <2892> ""ycrld_2892"" 'ok'"
2893,isqfs_2893,9978.18,"Item & <2893> ""isqfs_2893"" 'ok'"
2894,kerng_2894,9998.10,"Item & <2894> ""kerng_2894"" 'ok'"
2895,lhojv_2895,7741.72,"Item & <2895> ""lhojv_2895"" 'ok'"
2896,bmani_2896,3069.25,"Item & <2896> ""bmani_2896"" 'ok'"
2897,ipchq_2897,5913.67,"Item & <2897> ""ipchq_2897"" 'ok'"
2898,jvsju_2898,8367.92,"Item & <2898> ""jvsju_2898"" 'ok'"
2899,eywdl_2899,9955.51,"Item & <2899> ""eywdl_2899"" 'ok'"
2900,csyhq_2900,9957.63,"Item & <2900> ""csyhq_2900"" 'ok'"
2901,bfqzk_2901,1354.76,"Item & <2901> ""bfqzk_2901"" 'ok'"
2902,gnhqe_2902,2140.00,"Item & <2902> ""gnhqe_2902"" 'ok'"
2903,zwdcj_2903,7731.90,"Item & <2903> ""zwdcj_2903"" 'ok'"
2904,luscy_2904,4092.16,"Item & <2904> ""luscy_2904"" 'ok'"
2905,vxaza_2905,9451.98,"Item & <2905> ""vxaza_2905"" 'ok'"
2906,tabdj_2906,1390.22,"Item & <2906> ""tabdj_2906"" 'ok'"
2907,uuijk_2907,8213.14,"Item & <2907> ""uuijk_2907"" 'ok'"
2908,lykao_2908,8788.49,"Item & <2908> ""lykao_2908"" 'ok'"
2909,drvnf_2909,5384.30,"Item & <2909> ""drvnf_2909"" 'ok'"
2910,fkwab_2910,7310.57,"Item & <2910> ""fkwab_2910"" 'ok'"
2911,fzmhw_2911,9137.03,"Item & <2911> ""fzmhw_2911"" 'ok'"
2912,yaqym_2912,9974.69,"Item & <2912> ""yaqym_2912"" 'ok'"
2913,tzgkb_2913,5505.86,"Item & <2913> ""tzgkb_2913"" 'ok'"
2914,ythjg_2914,9592.44,"Item & <2914> ""ythjg_2914"" 'ok'"
2915,obgnr_2915,5826.14,"Item & <2915> ""obgnr_2915"" 'ok'"
2916,yqemf_2916,4359.78,"Item & <2916> ""yqemf_2916"" 'ok'"
2917,umjpx_2917,2090.70,"Item & <2917> ""umjpx_2917"" 'ok'"
2918,qopht_2918,756.23,"Item & <2918> ""qopht_2918"" 'ok'"
2919,pinzh_2919,3946.14,"Item & <2919> ""pinzh_2919"" 'ok'"
2920,thhzs_2920,8182.60,"Item & <2920> ""thhzs_2920"" 'ok'"
2921,obleo_2921,8025.42,"Item & <2921> ""obleo_2921"" 'ok'"
2922,mvbvh_2922,9930.73,"Item & <2922> ""mvbvh_2922"" 'ok'"
2923,bwmjk_2923,3522.39,"Item & <2923> ""bwmjk_2923"" 'ok'"
2924,jqheq_2924,8276.09,"Item & <2924> ""jqheq_2924"" 'ok'"
2925,mhalo_2925,6586.71,"Item & <2925> ""mhalo_2925"" 'ok'"
2926,kgnwz_2926,8155.82,"Item & <2926> ""kgnwz_2926"" 'ok'"
2927,wnxhl_2927,8090.88,"Item & <2927> ""wnxhl_2927"" 'ok'"
2928,xhawm_2928,505.50,"Item & <2928> ""xhawm_2928"" 'ok'"
2929,fulsf_2929,8166.87,"Item & <2929> ""fulsf_2929"" 'ok'"
2930,drnmi_2930,8812.44,"Item & <2930> ""drnmi_2930"" 'ok'"
2931,bgrxl_2931,873.47,"Item & <2931> ""bgrxl_2931"" 'ok'"
2932,kswbh_2932,4789.53,"Item & <2932> ""kswbh_2932"" 'ok'"
2933,esqoc_2933,2214.40,"Item & <2933> ""esqoc_2933"" 'ok'"
